y_process1_largeT,y_process2_largeT,y_process3_largeT,y_process4_largeT
-1.4341784752300657,0.8506348471565877,0.48861783919087254,0.23079708638611307
0.5888026852543922,-0.15824622462438143,0.2935578134928406,0.478398976361736
1.555490673996347,0.496145410437283,1.1702044501466555,-0.07226136519972773
-0.8630248305264612,2.0913179617995663,-0.2923020224616072,0.2810509358052392
-1.0918304277810988,1.1214046812097949,1.4061347300105398,0.058433440978227946
1.2963694197247908,0.7710918971713121,1.01288645072007,-1.0920861256799304
-1.1645216401955938,0.06962951838780285,-0.8236192566611994,-2.0677288972753654
-0.7087933515714557,0.8864411926283284,2.760256125424476,-1.4783931401315256
-0.8898038098542854,0.9678977365000464,0.8364503051186891,0.4244254432789857
-1.7181851399438675,1.256178621828517,0.5429031961905888,-0.14346568916163374
-1.0557276183894317,1.2767404524813135,1.63307656752007,-1.0043767605365124
-0.484658331186244,0.43346391794783423,0.6442176290893702,-0.6578277835823587
-0.6003523752315518,0.3391932725328646,-0.5799303765577629,1.1797630183571806
-0.9387521313291651,-0.6645257209202905,0.4770790190000982,2.4823587938219647
0.38144803060722604,0.18418804532245814,1.1033651454377564,0.39734000042888684
0.34104735986584306,0.8886838062308438,0.6295756082048226,-0.48610211734558345
-0.1432309565192571,0.7531410258022544,1.1038146062584657,0.5273439060039476
-0.7617382712957799,0.6976464010004122,0.855410334527294,-0.6003035795724372
-0.3985022156507566,-0.5465295408110249,1.6624985516549557,0.6423107211230628
0.3089708995562641,-0.5983639129935456,0.7402014006057305,1.1285934751362527
-0.6521078328789003,0.22489467322948142,-0.3344648798700134,0.42280296821382046
-0.5608495370752538,-0.08642659714287149,0.23305809942471645,-0.23895433015721806
1.1301058966842994,-0.9933567522813579,-2.242608811146833,0.06287156039213099
2.2298814180415434,0.24943694070151423,-0.6925526408889413,1.340811840983842
-1.8315489167958976,-2.543026615749933,-1.9739808453660452,0.07589102895337252
-2.7777784226468443,-1.6675152625096383,-2.4530655252817315,-0.0470530743650089
0.5372206082144085,-2.9503269198716264,-0.5545173356427595,0.4601434208744272
0.15557575837975446,-2.4548604562998615,0.1201948039863685,-1.2195183454772607
-0.9634111297274994,-2.631703895595029,0.010063028379827976,-0.7610314335741657
-0.7351906867354367,-3.7791271620652847,2.403923170179973,-1.0791518536557576
-0.3170770027337395,-3.016763172015208,-0.07913832762948836,0.3106681256203575
-0.5830789594832606,-1.3040036890431004,3.0133708284255207,0.9610567294955785
-0.7649293364226362,-1.349001903076306,0.8418410457821627,-0.7724444426634706
0.4732211718051236,-1.2100489699480255,-1.8186651245149545,-1.2430489826506097
-1.100273841660218,-0.30180640130352365,1.799864302290934,-0.2911891698395724
-1.770233209961165,1.0321163836814293,1.096330557778838,-0.29057089455891333
-0.7757503121030425,2.033114824054346,0.19687684765442776,-1.3238834770847174
0.664157627727791,3.479685536085099,1.431465328555383,-0.9004268837120353
1.721290392421719,2.7630984287259985,-0.526569671485732,-1.2807738267544093
0.9868123275905201,2.9410087416068387,-1.8970813462433322,-0.8557438053388466
-0.49168235054209086,2.436809165387923,-2.1076242477703335,-1.0762865664069938
-0.9200832756692858,3.206302727461899,-2.7886895875251483,-0.32614326548519884
-1.7201701713864965,0.9083345924284085,-1.3062239893774288,0.0844720834024576
-0.13320561638882422,2.350962191968883,0.8239952502491582,-0.3635191361985099
-0.29784437800443486,3.370081577341928,0.3928475751425826,0.9576783040094692
0.4210914982421783,2.6587577743105126,1.895008188453481,0.3569822591272523
2.4809220906016076,1.8763677054235153,1.2804924381071248,0.545973858796146
0.6525705913377549,2.6115832121880733,0.7640306524097986,-0.3288308255111624
-0.483907107647534,3.218663065439355,0.599662910536287,-0.7687396967022826
0.5643708015609487,2.9769439749949846,2.654635972592722,1.3036511528262722
0.33339557657472274,4.078578609311053,-0.9597503111745948,0.17828007044516386
-0.8708088310619367,3.83834351405787,0.7251156182072325,-0.03550936805406869
-2.084675342310214,4.0128287552523245,2.5260305473969273,2.5953047553903934
-1.3985067147107184,2.838052148905746,-1.9339559819445489,2.582008485801037
-0.552178468337122,2.679790422361818,1.1682980066952544,1.5355611637358266
-0.30311437958760795,1.7518709537165627,-0.42300513987983623,0.1329991286908272
0.055423855456048714,1.137444532121026,-1.7702446044556683,-0.3007012455252527
1.2571568352767504,0.07343762618100214,0.4778843625993527,0.2592279438985413
1.1070734525910995,-1.2560618688589686,0.1265218153546086,1.320067145764068
0.16795072534297054,-0.9338376317521129,-0.0396923668187328,2.4541436937903782
-0.18255041246132872,-1.6915902400356178,1.5404626783214117,1.4231834106242247
0.1153526242193903,-1.7977929082329744,-0.9980632950045054,0.38848691274720387
0.3874556129823994,-2.70270888910966,-0.3508020368952076,0.6576202210491058
-1.3001203361423044,-2.342750766671744,-1.7384808363561985,0.7442839541560307
-0.1795428875386994,-2.501235123240198,-0.5066783990828301,0.6115216961017622
0.9833029063684436,-0.7356103769696454,-0.9205886920740105,0.6496971504942507
0.23840498538851923,1.7338906377281522,0.0779933673266962,0.4385362597075846
-0.5432308125219238,0.7712297800017578,-1.5941969586908948,0.6395440034271216
0.21361592833273513,-0.1438585703464058,-0.5322766043278998,-0.6680037805722622
0.9362664672825353,-1.0362524204879406,-0.6899213021580637,-0.5435607629872775
2.46305454823513,-0.8898202661366806,0.010688788127878768,0.10638387245386832
2.0208895098702757,0.9316532142273811,0.14675252461465926,1.004998649523157
2.7245725928210685,3.335583924591213,0.9254811940425689,2.2751221642173522
2.328779020995851,3.817055731538333,0.3405761963811145,1.9789914524943282
-0.6091070562700618,2.914372839624055,-1.5400883320419516,1.1597316731719873
0.04378502533198658,3.2258120467571794,-1.367902802934163,1.0667483941238918
0.4280644726934809,4.280594740342349,-1.3661253290002244,-0.7687886506824977
0.5545619499447065,4.668751470227546,-1.5868168851188966,-0.08837233998998861
-0.09662271883346729,4.199364310902923,0.3706958631319518,-1.223541400302512
0.44300820739868463,5.961506199054297,0.07051050592134898,-1.1802490889054278
0.7684905498698185,6.213768014112286,2.419645055179543,-1.976747198753878
1.5627060854477999,7.856317294053419,1.9037033809967858,-1.1047203891827704
0.9451447306762395,8.453132965066214,1.9076444401175983,-0.993053342012656
0.20918432964400047,7.4740823070671585,2.9328161029620574,-1.0879510203139962
-0.33194976881688454,8.41795969622183,0.046337776378235995,-0.8126898578058825
-1.240086308894195,9.22025738239035,1.4195472627806267,-0.7843954787479279
-0.6616456407826474,8.585540020751896,2.1495816851462477,0.28617812614767235
-0.6214465676742061,8.8284457457635,-1.7180806631628733,0.6236545193763923
-0.7065235905610342,7.021874561177067,2.427769810382642,-1.1727483246555113
-1.7111599746627641,6.402141383416138,0.45309651420713587,-0.9078834346220226
-1.4360763016132798,4.584912758663837,-1.2502144454306738,-0.0663256919781614
-0.5738588068699558,4.256976019095715,-0.5201321101083033,-1.145359282607582
