y1,y2,y3
1.6243453636632417,0.4895166181417871,-0.1403709948716723
0.41699565000331107,0.10825809268514072,0.03937137656716515
0.2232291018376138,-0.7989737840761507,0.3734544501389687
-1.0230708778131206,-0.5269618791000251,1.0050962193896418
0.22883205059387823,-1.5532310259126196,1.2442941983483244
-2.4932968750931113,1.4120011542429975,2.5225546897548567
0.37078280887742254,0.544370200130915,1.698717299712166
-1.3048777912131857,-0.5427064195277413,2.3399965265925875
-0.06370907903561068,0.7980256017291407,1.4515082430258177
-0.730620504080909,-1.085133766470264,1.3191496174887738
1.15425259957814,0.9651725643132931,1.3777841316400483
-1.5398056704510232,0.41020665896466857,1.6893238889996698
-0.8539356148815923,0.7024290324852804,1.252678134705528
-1.5407222918391497,-0.0796601932760162,2.541284594876017
0.10710539576630151,-0.5805323039364909,-0.1358413203655331
-1.380416455562906,-0.1380948361222277,0.3937985428224006
-0.809130705098499,1.3984281109717978,1.5327863195672187
-1.818713520588133,-2.268848657033382,1.6987913723154717
-1.1683218337780537,-0.896383884633353,2.8564799111991173
-0.5948519098402518,1.3860519461480427,3.2666362416787766
-1.5853601341667458,-1.585223379646136,0.6131765726342941
0.11798296308567346,-0.32129626432036346,1.3371504608662645
0.5800188116090652,-1.1274333574431228,0.9496842318697483
1.116615826402211,0.9093557589414054,0.6900089758773014
1.7663205543904419,-0.35122204958526426,1.1104077724811543
0.6925907316457348,0.16950779470704225,-0.05169346717327017
0.6967646273204884,0.5046049475232561,-1.479452795618857
-0.5222173580477647,-1.2796717478473185,-0.6887195704055995
-0.481941782412885,-1.0992435105635598,-0.026021531749457233
-0.02444148651370237,0.16417268390949535,-0.6515289994941016
-0.782093913501484,1.2266234938735086,-1.4341719737322904
-0.8351532137059766,-0.13914976731173534,-0.9115904048868282
-1.447472377982003,0.37178953630773537,-0.7692395175964325
-1.9082049231989164,-0.8261331796177582,-0.6526612111098897
-2.2026638670966037,1.3985898295654295,1.4157868912773588
-1.7871502079754913,-0.061599254067762066,1.60029285397501
-2.655543984055548,-1.8921011746369123,2.048740748951372
-1.6898853721978548,2.0177559680097508,0.7550914243180293
0.031164940564630372,1.4532752724851643,1.8707958527089055
0.6088888758163181,-1.401122151829585,1.538157803676739
0.42846160078448964,-0.9771953298174261,0.9064660845307809
-0.4377586129183815,1.381735384704605,0.7833429389554127
-0.9770521184726415,-0.8719357510809538,0.9516305954151179
0.8851991286816272,0.536399826905278,-0.8301447787973312
0.37668604912171794,-0.91785532014341,-0.6571319399121243
-0.0025944610580916905,-0.4528733919737984,0.5974192216702956
0.18425159024297305,1.0473138139269114,1.8572950840061178
2.1659446654324017,0.957956868400702,1.6415641964777001
1.5475453124694543,-2.176066619160117,0.2073855893176233
2.222531661868731,0.01598478196661357,-1.294247847409804
1.8832446774892062,1.1476431442091428,-0.4150181047464894
1.3008919061476705,-0.4926719871227737,-1.7694014998825907
-0.04998414246435123,-0.7640511145155435,-1.517684836495412
-0.24183106446122632,-1.0935911129884222,-0.15330617936228397
-0.5505014044258828,0.4033305811776014,-0.01726152284750579
0.17208753470268412,0.45700854924668943,-0.43474069197882426
0.8150659064532703,1.533596666609959,-2.2544848624259406
1.5723369363915514,-0.2390271035178253,-1.6400013546843584
1.5029754856111976,-0.9509739409499838,0.2916299072485957
2.2000512652148494,0.9488485383606942,-0.07475896023736187
0.8802155811372376,-1.7718101655780705,-0.7594132180874136
2.2699566714365,0.7417855920628983,-0.10332614422006842
1.9212935513069833,1.8172936871575087,0.7103518583054845
1.4823513380043587,-0.10472440918297377,1.2913167525254656
1.7010678364741525,-0.9577722544693756,-0.10228308963933785
1.1903041779729504,-1.4833624048088043,-0.7594258622938161
2.1981622060426265,-0.2666479650639355,-0.021274410835885882
3.0422684221111935,1.1637427347646891,1.099714499710861
4.613086845286645,0.7850818710018675,2.1285931349947447
2.144717565687745,0.7781214658085606,0.7118929004559291
0.8924975834771498,0.918908887713489,1.1049776144984909
